bodyId,type,side,circuit_role,predicted_nt,predicted_nt_confidence,consensus_nt,total_predictions,functional_sign_justified,functional_sign_limitation
23590,LPLC2,R,visual_projection_input,acetylcholine,0.9437587268314594,acetylcholine,376,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
23665,LPLC2,L,visual_projection_input,acetylcholine,0.9682830037875783,acetylcholine,301,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
23878,LPLC2,R,visual_projection_input,acetylcholine,0.9540097659265037,acetylcholine,375,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
23919,LPLC2,L,visual_projection_input,acetylcholine,0.9617293249738659,acetylcholine,373,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24118,LPLC2,R,visual_projection_input,acetylcholine,0.9417706342048847,acetylcholine,324,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24187,LPLC2,R,visual_projection_input,acetylcholine,0.9565906010618173,acetylcholine,374,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24268,LPLC2,R,visual_projection_input,acetylcholine,0.954882821803751,acetylcholine,391,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24308,LPLC2,L,visual_projection_input,acetylcholine,0.9585068167866044,acetylcholine,359,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24401,LPLC2,R,visual_projection_input,acetylcholine,0.9587004071225642,acetylcholine,303,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24568,LPLC2,L,visual_projection_input,acetylcholine,0.9599839206531233,acetylcholine,329,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24605,LPLC2,L,visual_projection_input,acetylcholine,0.9615981290535006,acetylcholine,295,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24800,LPLC2,R,visual_projection_input,acetylcholine,0.9622946530074762,acetylcholine,312,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
24840,LPLC2,L,visual_projection_input,acetylcholine,0.9715259900544789,acetylcholine,303,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25027,LPLC2,L,visual_projection_input,acetylcholine,0.9602486152054528,acetylcholine,268,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25136,LPLC2,L,visual_projection_input,acetylcholine,0.9632587355091107,acetylcholine,254,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25209,LPLC2,L,visual_projection_input,acetylcholine,0.9601783531008817,acetylcholine,267,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25253,LPLC2,R,visual_projection_input,acetylcholine,0.9549329350841347,acetylcholine,343,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25267,LPLC2,R,visual_projection_input,acetylcholine,0.9610270932869746,acetylcholine,283,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25286,LPLC2,L,visual_projection_input,acetylcholine,0.9718148798997996,acetylcholine,333,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25316,LPLC2,R,visual_projection_input,acetylcholine,0.9646494927848596,acetylcholine,289,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25497,LPLC2,R,visual_projection_input,acetylcholine,0.967953050191576,acetylcholine,286,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25511,LPLC2,R,visual_projection_input,acetylcholine,0.9546025843319051,acetylcholine,289,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25524,LPLC2,L,visual_projection_input,acetylcholine,0.9575816270609004,acetylcholine,283,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25572,LPLC2,L,visual_projection_input,acetylcholine,0.9633756375241123,acetylcholine,342,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25575,LPLC2,L,visual_projection_input,acetylcholine,0.947882856391675,acetylcholine,253,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25636,LPLC2,R,visual_projection_input,acetylcholine,0.9600963523002438,acetylcholine,265,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25854,LPLC2,L,visual_projection_input,acetylcholine,0.952972835676604,acetylcholine,312,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
26147,LPLC2,R,visual_projection_input,acetylcholine,0.9434178784590433,acetylcholine,310,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
26393,LPLC2,R,visual_projection_input,acetylcholine,0.9379976560133138,acetylcholine,317,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
26416,LPLC2,L,visual_projection_input,acetylcholine,0.9569553941520443,acetylcholine,327,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
26528,LPLC2,L,visual_projection_input,acetylcholine,0.9483296309001391,acetylcholine,331,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
26730,LPLC2,R,visual_projection_input,acetylcholine,0.9379301490459037,acetylcholine,343,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
26915,LPLC2,R,visual_projection_input,acetylcholine,0.9506586390868356,acetylcholine,282,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
27023,LPLC2,L,visual_projection_input,acetylcholine,0.9525317093794237,acetylcholine,306,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
27355,LPLC2,L,visual_projection_input,acetylcholine,0.956293472356562,acetylcholine,368,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
27399,LPLC2,L,visual_projection_input,acetylcholine,0.9417113013903196,acetylcholine,323,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
27471,LPLC2,R,visual_projection_input,acetylcholine,0.9542469799173818,acetylcholine,284,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
27566,LPLC2,R,visual_projection_input,acetylcholine,0.9568311848431221,acetylcholine,271,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
27716,LPLC2,L,visual_projection_input,acetylcholine,0.944515162669542,acetylcholine,289,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
27796,LPLC2,L,visual_projection_input,acetylcholine,0.9519621178308295,acetylcholine,298,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
28003,LPLC2,R,visual_projection_input,acetylcholine,0.9396712586396865,acetylcholine,277,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
28011,LPLC2,L,visual_projection_input,acetylcholine,0.9590233424419342,acetylcholine,309,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
28044,LPLC2,R,visual_projection_input,acetylcholine,0.9492528312727224,acetylcholine,419,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
28188,LPLC2,L,visual_projection_input,acetylcholine,0.9527599862886997,acetylcholine,309,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
28741,LPLC2,R,visual_projection_input,acetylcholine,0.9522399056190392,acetylcholine,259,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
28871,LPLC2,R,visual_projection_input,acetylcholine,0.9715259900544789,acetylcholine,303,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29014,LPLC2,R,visual_projection_input,acetylcholine,0.955114256050225,acetylcholine,297,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29183,LPLC2,R,visual_projection_input,acetylcholine,0.963734446916392,acetylcholine,265,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29216,LPLC2,R,visual_projection_input,acetylcholine,0.9445286190347973,acetylcholine,257,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29287,LPLC2,R,visual_projection_input,acetylcholine,0.9384881541068631,acetylcholine,294,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29319,LPLC2,L,visual_projection_input,acetylcholine,0.9453502442220237,acetylcholine,264,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29391,LPLC2,R,visual_projection_input,acetylcholine,0.9495595755236619,acetylcholine,308,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29598,LPLC2,R,visual_projection_input,acetylcholine,0.9615857649049515,acetylcholine,295,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29702,LPLC2,L,visual_projection_input,acetylcholine,0.9672635085034237,acetylcholine,390,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29753,LPLC2,L,visual_projection_input,acetylcholine,0.9581426365251651,acetylcholine,234,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29815,LPLC2,L,visual_projection_input,acetylcholine,0.9603634875626491,acetylcholine,270,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29873,LPLC2,R,visual_projection_input,acetylcholine,0.9524139849484892,acetylcholine,261,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29955,LPLC2,L,visual_projection_input,acetylcholine,0.9565816860245878,acetylcholine,267,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
29986,LPLC2,R,visual_projection_input,acetylcholine,0.966928727614354,acetylcholine,248,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
30041,LPLC2,R,visual_projection_input,acetylcholine,0.9446232919946487,acetylcholine,258,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
30207,LPLC2,R,visual_projection_input,acetylcholine,0.9571748022220987,acetylcholine,276,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
30512,LPLC2,L,visual_projection_input,acetylcholine,0.97076685828951,acetylcholine,245,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
30893,LPLC2,L,visual_projection_input,acetylcholine,0.9582618126066118,acetylcholine,294,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
30895,LPLC2,L,visual_projection_input,acetylcholine,0.9574850475935127,acetylcholine,225,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
30938,LPLC2,R,visual_projection_input,acetylcholine,0.9396783761658377,acetylcholine,249,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
31105,LPLC2,L,visual_projection_input,acetylcholine,0.9705253259215602,acetylcholine,230,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
31257,LPLC2,R,visual_projection_input,acetylcholine,0.9553946587556852,acetylcholine,251,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
31563,LPLC2,L,visual_projection_input,acetylcholine,0.9570000421934456,acetylcholine,383,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
31964,LPLC2,R,visual_projection_input,acetylcholine,0.9460766902077404,acetylcholine,339,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
31988,LPLC2,R,visual_projection_input,acetylcholine,0.9489390321740269,acetylcholine,263,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
32223,LPLC2,L,visual_projection_input,acetylcholine,0.949509125377986,acetylcholine,269,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
32237,LPLC2,L,visual_projection_input,acetylcholine,0.9709673423349119,acetylcholine,257,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
32507,LPLC2,R,visual_projection_input,acetylcholine,0.9448088131435587,acetylcholine,227,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
32737,LPLC2,L,visual_projection_input,acetylcholine,0.9530858947656322,acetylcholine,314,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
33185,LPLC2,R,visual_projection_input,acetylcholine,0.9348149618337542,acetylcholine,243,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
33303,LPLC2,L,visual_projection_input,acetylcholine,0.9391766103482229,acetylcholine,355,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
33396,LPLC2,R,visual_projection_input,acetylcholine,0.9451278248313695,acetylcholine,262,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
33406,LPLC2,L,visual_projection_input,acetylcholine,0.9619091653145942,acetylcholine,227,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
33439,LPLC2,R,visual_projection_input,acetylcholine,0.935786446071104,acetylcholine,224,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
33694,LPLC2,R,visual_projection_input,acetylcholine,0.9557784341822806,acetylcholine,256,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
33965,LPLC2,L,visual_projection_input,acetylcholine,0.9662269140812154,acetylcholine,228,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
34051,LPLC2,L,visual_projection_input,acetylcholine,0.9625527973348823,acetylcholine,239,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
34110,LPLC2,R,visual_projection_input,acetylcholine,0.9620058871810008,acetylcholine,229,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
34372,LPLC2,R,visual_projection_input,acetylcholine,0.9545148186385969,acetylcholine,240,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
34407,LPLC2,L,visual_projection_input,acetylcholine,0.9366710911174456,acetylcholine,306,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
34655,LPLC2,L,visual_projection_input,acetylcholine,0.9397874570404855,acetylcholine,250,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
34681,LPLC2,R,visual_projection_input,acetylcholine,0.9618350140176259,acetylcholine,226,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
35294,LPLC2,L,visual_projection_input,acetylcholine,0.9560499658895227,acetylcholine,208,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
35632,LPLC2,R,visual_projection_input,acetylcholine,0.9634652244378623,acetylcholine,258,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
35680,LPLC2,R,visual_projection_input,acetylcholine,0.9508398264427125,acetylcholine,203,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
35838,LPLC2,R,visual_projection_input,acetylcholine,0.9508262242367057,acetylcholine,203,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
35889,LPLC2,R,visual_projection_input,acetylcholine,0.9543256699763389,acetylcholine,333,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
37431,LPLC2,R,visual_projection_input,acetylcholine,0.9539400820166709,acetylcholine,280,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
37613,LPLC2,R,visual_projection_input,acetylcholine,0.8271125192258431,acetylcholine,243,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
